"id","question_id","user","text","time","correct"
393079,506,35667,"Для старта или роста в должности, неплохо поднимали в рейсе, по крайней мере 2х человек за рейс, одного с 3го на 2го пома, а другого филипка с АВ в 3и помы

Готовь $$",1471016819,
108954,275,35668,"Идешь с судовой ролью в имигрейшн и просишь чтоб тебе написали в загранке разрешение вернутсЯ домой. На всякий случай возьми с собой билеты потому что они будут писать в какие аэропорты ты будешь прилетать, если транзитом летишь. Домой ехал была та же ситуация, правда летел с Дублина.",1465629110,
108955,275,35668,"А вообще это забота компании. Они должны тебя отвезти в имигрейшн, решить вопрос с визой и потом доставить тебя в аэропорт.",1465629272,
108959,275,35668,"&lt;a href=&quot;http://seacontact.com/id35668&quot; target=&quot;_blank&quot;&gt;&amp;nbsp;Максим&lt;/a&gt; , в контракте должно быть прописан этот момент. Они по идее должны дать ему необходимое лечение либо госпитализиррвать его, естественно за их деньги",1465629573,
39109,233,36114,Первым подаете филипка,1464534060,
46263,240,36114,Вот и весь спортзал),1464620128,
106582,269,36114,*9,1465473314,
124519,280,36114,Rfm,1465765056,
133385,283,36114,"Или на краболовы, почти офшор",1465925051,
146201,291,36114,Никто таких писем матросам не пишет),1466087132,
152832,297,36114,Какие-то совсем крейзи трехи  пошли . идти с танкера в оффшор с бейсиком,1466195094,
152855,296,36114,Гудлайн уже 6 лет. Устраивает,1466195261,
155960,304,36114,"Нормальные брал на селянке, там есть спецодежда магазин .",1466360397,
161292,307,36114,"Таже alrs, просто диджитал. Уже есть все волюмы.",1466417558,
161991,307,36114,"&lt;a href=&quot;http://seacontact.com/id36114&quot; target=&quot;_blank&quot;&gt;&amp;nbsp;Федор&lt;/a&gt; , пск обычно не любят крякнутые)",1466424010,
178142,310,36114,Зачем было делать гмссб с ограничением ?,1466526998,
195591,324,36114,"В общем , встретил как-то филипка из марлоу, он начал хвастаться часами с гравировкой типа 10 лет в марлоу",1467137789,
219452,336,36114,", так-то на больших пароходах они тоже есть, месбоями кличат. &lt;br /&gt;&lt;a href=&quot;http://seacontact.com/id36114&quot; target=&quot;_blank&quot;&gt;&amp;nbsp;Юрий&lt;/a&gt; ",1467384907,
220823,337,36114,", или просто загуглить их? &lt;br /&gt;&lt;a href=&quot;http://seacontact.com/id36114&quot; target=&quot;_blank&quot;&gt;&amp;nbsp;Martyn&lt;/a&gt; ",1467402629,
224342,338,36114,"В доке придется поработать ) если напишут в конторе, что был реальный рейс, то почему нет? Если других вариков нет.",1467455437,
228144,342,36114,"Я вожу. Вез в прошлый контракт в штаты , сигу с зарядкой в ручную кладь , жижки(пол литра) и всякие допы в багаж.",1467650501,
